ordered_rank,solver_index,lambda
291,290,853.0235099949595
292,291,862.8582100886167
293,292,885.9418403867957
294,293,900.8939136577637
295,294,907.2437456525233
296,295,914.8433479760076
297,296,920.5056835007234
298,297,922.1867615198586
299,298,937.359974190956
300,299,957.0446960946394
301,300,974.4091587164042
302,301,988.0352851869192
303,302,992.0963086630491
304,303,1026.342276952124
305,304,1029.283121761238
306,305,1038.452924679118
307,306,1046.667921341727
308,307,1052.190981684762
309,308,1068.1075054998
310,309,1083.957814086149
311,310,1084.687712024644
312,311,1094.204552325133
313,312,1099.558005552037
314,313,1101.810966894581
315,314,1124.693481600496
316,315,1126.358032160372
317,316,1140.722580250347
318,317,1146.932793993046
319,318,1202.706442711841
320,319,1211.843606659874
321,320,1215.904988153616
322,321,1242.154597370054
323,322,1257.959520598125
324,323,1257.967067004939
325,324,1265.092921454432
326,325,1267.101830577127
327,326,1306.339041199862
328,327,1315.707896689991
329,328,1325.511878134413
330,329,1329.309926104318
331,330,1350.484103748987
332,331,1371.718608668237
333,332,1378.858807562586
334,333,1384.494013040973
335,334,1409.388241396126
336,335,1414.981101245745
337,336,1451.134099771193
338,337,1451.614500475724
339,338,1455.88907501142
