formulation,dominant_block,component_label,family,mode_label,positive_rank,eig_index,m,n,p,ar_m,b_m,r_m,r1_m,r2_m,kc_fem,kc_ana,kc_ar_fem,kc_ar_ana,kc_r_fem,kc_r_ana,kc_r1_fem,kc_r1_ana,error_percent,rho_abs,edge_energy,scalar_energy,dominant_energy_ratio,match_space,match_method,mode_status,field_data_kind,field_status,fields_csv_file,vtk_file
H,edge,Ht,TM,TM_m6_n1,12,258,6,1,,1,0.5,,,,20.27352344774808,19.8691765315922,20.27352344774808,19.8691765315922,,,,,2.035046170700454,0.9696347700009247,680.3263006782691,0,1,edge_Tt,mass_correlation,edge_dominant,edge_vector_cell,cell_centroid_unit_peak_normalized,mixed_rect_H_Ht_TM_m6_n1_rank12_fields.csv,mixed_rect_H_Ht_TM_m6_n1_rank12.vtk
H,edge,Ht,TM,TM_m3_n3,13,259,3,3,,1,0.5,,,,20.39284152794663,21.07444419312218,20.39284152794663,21.07444419312218,,,,,3.23426164376849,0.9958672125515765,682.827771626006,0,1,edge_Tt,mass_correlation,edge_dominant,edge_vector_cell,cell_centroid_unit_peak_normalized,mixed_rect_H_Ht_TM_m3_n3_rank13_fields.csv,mixed_rect_H_Ht_TM_m3_n3_rank13.vtk
H,edge,Ht,TM,TM_m5_n2,14,260,5,2,,1,0.5,,,,20.60214139531,20.11600806434178,20.60214139531,20.11600806434178,,,,,2.416649115536741,0.9643022372560569,676.51472918066,0,1,edge_Tt,mass_correlation,edge_dominant,edge_vector_cell,cell_centroid_unit_peak_normalized,mixed_rect_H_Ht_TM_m5_n2_rank14_fields.csv,mixed_rect_H_Ht_TM_m5_n2_rank14.vtk
H,edge,Ht,TM,TM_m4_n3,15,264,4,3,,1,0.5,,,,22.35427546346633,22.65434679827795,22.35427546346633,22.65434679827795,,,,,1.324564056000204,0.9898085804155625,677.3726431352916,0,1,edge_Tt,mass_correlation,edge_dominant,edge_vector_cell,cell_centroid_unit_peak_normalized,mixed_rect_H_Ht_TM_m4_n3_rank15_fields.csv,mixed_rect_H_Ht_TM_m4_n3_rank15.vtk
H,edge,Ht,TM,TM_m1_n4,16,268,1,4,,1,0.5,,,,22.70025330640192,25.32832971340211,22.70025330640192,25.32832971340211,,,,,10.37603520144317,0.9956890024458546,645.9069820337577,0,1,edge_Tt,mass_correlation,edge_dominant,edge_vector_cell,cell_centroid_unit_peak_normalized,mixed_rect_H_Ht_TM_m1_n4_rank16_fields.csv,mixed_rect_H_Ht_TM_m1_n4_rank16.vtk
H,edge,Ht,TM,TM_m7_n1,17,269,7,1,,1,0.5,,,,23.25328677153831,22.87113974549008,23.25328677153831,22.87113974549008,,,,,1.670870058513759,0.8114189504007205,738.0914754578082,0,1,edge_Tt,mass_correlation,edge_dominant,edge_vector_cell,cell_centroid_unit_peak_normalized,mixed_rect_H_Ht_TM_m7_n1_rank17_fields.csv,mixed_rect_H_Ht_TM_m7_n1_rank17.vtk
H,edge,Ht,TM,TM_m6_n2,18,270,6,2,,1,0.5,,,,23.46522694397699,22.65434679827795,23.46522694397699,22.65434679827795,,,,,3.579357872991829,0.7951443879025152,707.7600797697135,0,1,edge_Tt,mass_correlation,edge_dominant,edge_vector_cell,cell_centroid_unit_peak_normalized,mixed_rect_H_Ht_TM_m6_n2_rank18_fields.csv,mixed_rect_H_Ht_TM_m6_n2_rank18.vtk
H,edge,Ht,TM,TM_m2_n4,19,271,2,4,,1,0.5,,,,23.51021349433103,25.90623668683038,23.51021349433103,25.90623668683038,,,,,9.248827691431494,0.9942612910808425,641.9823817884341,0,1,edge_Tt,mass_correlation,edge_dominant,edge_vector_cell,cell_centroid_unit_peak_normalized,mixed_rect_H_Ht_TM_m2_n4_rank19_fields.csv,mixed_rect_H_Ht_TM_m2_n4_rank19.vtk
H,edge,Ht,TM,TM_m5_n3,20,273,5,3,,1,0.5,,,,24.69675460998649,24.53662300453041,24.69675460998649,24.53662300453041,,,,,0.652622838222331,0.9799325648941024,682.8178229090063,0,1,edge_Tt,mass_correlation,edge_dominant,edge_vector_cell,cell_centroid_unit_peak_normalized,mixed_rect_H_Ht_TM_m5_n3_rank20_fields.csv,mixed_rect_H_Ht_TM_m5_n3_rank20.vtk
H,scalar,Hz,TE,TE_m1_n0,1,231,1,0,,1,0.5,,,,3.154456404366745,3.141592653589793,3.154456404366745,3.141592653589793,,,,,0.4094659045708102,0.9999978357408893,0,512.8034290377585,1,scalar_Tz,mass_correlation,scalar_dominant,scalar_nodal,nodal_unit_peak_normalized,mixed_rect_H_Hz_TE_m1_n0_rank01_fields.csv,mixed_rect_H_Hz_TE_m1_n0_rank01.vtk
